"OCCUPATIONTYPE","OCCUPATIONID","RELATIONTYPE","SKILLID","SIGNALLINGVALUELABEL","SIGNALLINGVALUE","CREATEDAT","UPDATEDAT"
"escooccupation","68934cb20f3f20b5b2edd68e","essential","68934ca60f3f20b5b2eda272","","","2025-08-06T12:38:49.167Z","2025-08-06T12:38:49.167Z"
"escooccupation","68934cb20f3f20b5b2edd689","optional","68934ca60f3f20b5b2eda272","","","2025-08-06T12:38:49.167Z","2025-08-06T12:38:49.167Z"
"escooccupation","68934cb30f3f20b5b2eddf7e","essential","68934ca60f3f20b5b2eda272","","","2025-08-06T12:38:49.167Z","2025-08-06T12:38:49.167Z"
"escooccupation","68934cb20f3f20b5b2edd5b7","optional","68934ca60f3f20b5b2eda272","","","2025-08-06T12:38:49.167Z","2025-08-06T12:38:49.167Z"
"escooccupation","68934cb30f3f20b5b2ede007","essential","68934ca60f3f20b5b2eda274","","","2025-08-06T12:38:49.167Z","2025-08-06T12:38:49.167Z"
"escooccupation","68934cb30f3f20b5b2ede00f","optional","68934ca60f3f20b5b2eda274","","","2025-08-06T12:38:49.167Z","2025-08-06T12:38:49.167Z"
"escooccupation","68934cb30f3f20b5b2ede00b","optional","68934ca60f3f20b5b2eda274","","","2025-08-06T12:38:49.167Z","2025-08-06T12:38:49.167Z"
"localoccupation","68934cb30f3f20b5b2ede057","","68934ca60f3f20b5b2eda274","medium","6","2025-08-06T12:38:49.167Z","2025-08-06T12:38:49.167Z"
"localoccupation","68934cb30f3f20b5b2ede056","","68934ca60f3f20b5b2eda274","low","0.068","2025-08-06T12:38:49.167Z","2025-08-06T12:38:49.167Z"
"localoccupation","68934cb30f3f20b5b2ede083","","68934ca60f3f20b5b2eda274","low","0.068","2025-08-06T12:38:49.167Z","2025-08-06T12:38:49.167Z"
"escooccupation","68934cb20f3f20b5b2edd715","essential","68934ca60f3f20b5b2eda275","","","2025-08-06T12:38:49.167Z","2025-08-06T12:38:49.167Z"
"escooccupation","68934cb20f3f20b5b2edd716","optional","68934ca60f3f20b5b2eda275","","","2025-08-06T12:38:49.167Z","2025-08-06T12:38:49.167Z"
"escooccupation","68934cb20f3f20b5b2edd5ae","essential","68934ca60f3f20b5b2eda276","","","2025-08-06T12:38:49.167Z","2025-08-06T12:38:49.167Z"
"escooccupation","68934cb30f3f20b5b2edd783","optional","68934ca60f3f20b5b2eda276","","","2025-08-06T12:38:49.167Z","2025-08-06T12:38:49.167Z"
"escooccupation","68934cb30f3f20b5b2eddbc1","essential","68934ca60f3f20b5b2eda276","","","2025-08-06T12:38:49.167Z","2025-08-06T12:38:49.167Z"
"escooccupation","68934cb30f3f20b5b2eddcee","essential","68934ca60f3f20b5b2eda276","","","2025-08-06T12:38:49.167Z","2025-08-06T12:38:49.167Z"
"escooccupation","68934cb30f3f20b5b2edda48","essential","68934ca60f3f20b5b2eda276","","","2025-08-06T12:38:49.167Z","2025-08-06T12:38:49.167Z"
"escooccupation","68934cb30f3f20b5b2edda42","optional","68934ca60f3f20b5b2eda276","","","2025-08-06T12:38:49.167Z","2025-08-06T12:38:49.167Z"
"escooccupation","68934cb20f3f20b5b2edd491","optional","68934ca60f3f20b5b2eda276","","","2025-08-06T12:38:49.167Z","2025-08-06T12:38:49.167Z"
"escooccupation","68934cb30f3f20b5b2eddd03","essential","68934ca60f3f20b5b2eda277","","","2025-08-06T12:38:49.167Z","2025-08-06T12:38:49.167Z"
"escooccupation","68934cb30f3f20b5b2ede01a","optional","68934ca60f3f20b5b2eda277","","","2025-08-06T12:38:49.167Z","2025-08-06T12:38:49.167Z"
"escooccupation","68934cb30f3f20b5b2eddd00","essential","68934ca60f3f20b5b2eda277","","","2025-08-06T12:38:49.167Z","2025-08-06T12:38:49.167Z"
"escooccupation","68934cb30f3f20b5b2eddd04","essential","68934ca60f3f20b5b2eda277","","","2025-08-06T12:38:49.167Z","2025-08-06T12:38:49.167Z"
"localoccupation","68934cb30f3f20b5b2ede058","","68934ca60f3f20b5b2eda277","high","10","2025-08-06T12:38:49.167Z","2025-08-06T12:38:49.167Z"
"localoccupation","68934cb30f3f20b5b2ede05a","","68934ca60f3f20b5b2eda277","high","9","2025-08-06T12:38:49.167Z","2025-08-06T12:38:49.167Z"
"localoccupation","68934cb30f3f20b5b2ede05c","","68934ca60f3f20b5b2eda277","medium","8","2025-08-06T12:38:49.167Z","2025-08-06T12:38:49.167Z"
"localoccupation","68934cb30f3f20b5b2ede056","","68934ca60f3f20b5b2eda277","high","0.351","2025-08-06T12:38:49.167Z","2025-08-06T12:38:49.167Z"
"localoccupation","68934cb30f3f20b5b2ede05b","","68934ca60f3f20b5b2eda277","medium","0.107","2025-08-06T12:38:49.167Z","2025-08-06T12:38:49.167Z"
"localoccupation","68934cb30f3f20b5b2ede083","","68934ca60f3f20b5b2eda277","high","0.351","2025-08-06T12:38:49.167Z","2025-08-06T12:38:49.167Z"
"localoccupation","68934cb30f3f20b5b2ede084","","68934ca60f3f20b5b2eda277","medium","0.107","2025-08-06T12:38:49.167Z","2025-08-06T12:38:49.167Z"
"escooccupation","68934cb30f3f20b5b2edd7a9","essential","68934ca60f3f20b5b2eda278","","","2025-08-06T12:38:49.167Z","2025-08-06T12:38:49.167Z"
"escooccupation","68934cb30f3f20b5b2edd7aa","optional","68934ca60f3f20b5b2eda278","","","2025-08-06T12:38:49.167Z","2025-08-06T12:38:49.167Z"
"escooccupation","68934cb20f3f20b5b2edd58f","essential","68934ca60f3f20b5b2eda278","","","2025-08-06T12:38:49.167Z","2025-08-06T12:38:49.167Z"
"escooccupation","68934cb30f3f20b5b2edd7a8","optional","68934ca60f3f20b5b2eda278","","","2025-08-06T12:38:49.167Z","2025-08-06T12:38:49.167Z"
"escooccupation","68934cb30f3f20b5b2edd9a0","optional","68934ca60f3f20b5b2eda279","","","2025-08-06T12:38:49.168Z","2025-08-06T12:38:49.168Z"
"escooccupation","68934cb30f3f20b5b2edd9c8","optional","68934ca60f3f20b5b2eda279","","","2025-08-06T12:38:49.168Z","2025-08-06T12:38:49.168Z"
"escooccupation","68934cb30f3f20b5b2edd959","optional","68934ca60f3f20b5b2eda279","","","2025-08-06T12:38:49.168Z","2025-08-06T12:38:49.168Z"
"escooccupation","68934cb20f3f20b5b2edd6d6","optional","68934ca60f3f20b5b2eda279","","","2025-08-06T12:38:49.168Z","2025-08-06T12:38:49.168Z"
"escooccupation","68934cb20f3f20b5b2edd6b6","optional","68934ca60f3f20b5b2eda279","","","2025-08-06T12:38:49.168Z","2025-08-06T12:38:49.168Z"
"escooccupation","68934cb20f3f20b5b2edd6a3","essential","68934ca60f3f20b5b2eda279","","","2025-08-06T12:38:49.168Z","2025-08-06T12:38:49.168Z"
"escooccupation","68934cb20f3f20b5b2edd6a2","optional","68934ca60f3f20b5b2eda279","","","2025-08-06T12:38:49.168Z","2025-08-06T12:38:49.168Z"
"escooccupation","68934cb20f3f20b5b2edd652","optional","68934ca60f3f20b5b2eda279","","","2025-08-06T12:38:49.168Z","2025-08-06T12:38:49.168Z"
"escooccupation","68934cb20f3f20b5b2edd6dc","optional","68934ca60f3f20b5b2eda279","","","2025-08-06T12:38:49.168Z","2025-08-06T12:38:49.168Z"
"escooccupation","68934cb20f3f20b5b2edd6c8","optional","68934ca60f3f20b5b2eda279","","","2025-08-06T12:38:49.168Z","2025-08-06T12:38:49.168Z"
"escooccupation","68934cb20f3f20b5b2edd6a4","essential","68934ca60f3f20b5b2eda279","","","2025-08-06T12:38:49.168Z","2025-08-06T12:38:49.168Z"
"escooccupation","68934cb30f3f20b5b2edd9bb","optional","68934ca60f3f20b5b2eda279","","","2025-08-06T12:38:49.168Z","2025-08-06T12:38:49.168Z"
"escooccupation","68934cb30f3f20b5b2edd971","optional","68934ca60f3f20b5b2eda279","","","2025-08-06T12:38:49.168Z","2025-08-06T12:38:49.168Z"
"escooccupation","68934cb20f3f20b5b2edd6a1","optional","68934ca60f3f20b5b2eda279","","","2025-08-06T12:38:49.168Z","2025-08-06T12:38:49.168Z"
"escooccupation","68934cb30f3f20b5b2edd966","optional","68934ca60f3f20b5b2eda279","","","2025-08-06T12:38:49.168Z","2025-08-06T12:38:49.168Z"
"escooccupation","68934cb20f3f20b5b2edd66e","optional","68934ca60f3f20b5b2eda279","","","2025-08-06T12:38:49.168Z","2025-08-06T12:38:49.168Z"
"escooccupation","68934cb20f3f20b5b2edd657","optional","68934ca60f3f20b5b2eda279","","","2025-08-06T12:38:49.168Z","2025-08-06T12:38:49.168Z"
"escooccupation","68934cb20f3f20b5b2edd6df","optional","68934ca60f3f20b5b2eda279","","","2025-08-06T12:38:49.168Z","2025-08-06T12:38:49.168Z"
"escooccupation","68934cb30f3f20b5b2edd956","optional","68934ca60f3f20b5b2eda279","","","2025-08-06T12:38:49.168Z","2025-08-06T12:38:49.168Z"
"escooccupation","68934cb20f3f20b5b2edd687","optional","68934ca60f3f20b5b2eda279","","","2025-08-06T12:38:49.168Z","2025-08-06T12:38:49.168Z"
"escooccupation","68934cb20f3f20b5b2edd6ae","optional","68934ca60f3f20b5b2eda279","","","2025-08-06T12:38:49.168Z","2025-08-06T12:38:49.168Z"
"escooccupation","68934cb20f3f20b5b2edd6ad","optional","68934ca60f3f20b5b2eda279","","","2025-08-06T12:38:49.168Z","2025-08-06T12:38:49.168Z"
"escooccupation","68934cb30f3f20b5b2edd996","optional","68934ca60f3f20b5b2eda27a","","","2025-08-06T12:38:49.168Z","2025-08-06T12:38:49.168Z"
"escooccupation","68934cb30f3f20b5b2edde18","essential","68934ca60f3f20b5b2eda27a","","","2025-08-06T12:38:49.168Z","2025-08-06T12:38:49.168Z"
"escooccupation","68934cb30f3f20b5b2edd9a7","optional","68934ca60f3f20b5b2eda27a","","","2025-08-06T12:38:49.168Z","2025-08-06T12:38:49.168Z"
"escooccupation","68934cb30f3f20b5b2edde96","essential","68934ca60f3f20b5b2eda27a","","","2025-08-06T12:38:49.168Z","2025-08-06T12:38:49.168Z"
"escooccupation","68934cb20f3f20b5b2edd6c9","optional","68934ca60f3f20b5b2eda27a","","","2025-08-06T12:38:49.168Z","2025-08-06T12:38:49.168Z"
"escooccupation","68934cb20f3f20b5b2edd674","optional","68934ca60f3f20b5b2eda27a","","","2025-08-06T12:38:49.168Z","2025-08-06T12:38:49.168Z"
"escooccupation","68934cb20f3f20b5b2edd65a","optional","68934ca60f3f20b5b2eda27a","","","2025-08-06T12:38:49.168Z","2025-08-06T12:38:49.168Z"
"escooccupation","68934cb30f3f20b5b2edde1c","optional","68934ca60f3f20b5b2eda27a","","","2025-08-06T12:38:49.168Z","2025-08-06T12:38:49.168Z"
"escooccupation","68934cb30f3f20b5b2edda13","optional","68934ca60f3f20b5b2eda27a","","","2025-08-06T12:38:49.168Z","2025-08-06T12:38:49.168Z"
"escooccupation","68934cb30f3f20b5b2eddfbf","essential","68934ca60f3f20b5b2eda27a","","","2025-08-06T12:38:49.168Z","2025-08-06T12:38:49.168Z"
"escooccupation","68934cb30f3f20b5b2edda0b","optional","68934ca60f3f20b5b2eda27a","","","2025-08-06T12:38:49.168Z","2025-08-06T12:38:49.168Z"
"escooccupation","68934cb30f3f20b5b2eddfb8","optional","68934ca60f3f20b5b2eda27a","","","2025-08-06T12:38:49.168Z","2025-08-06T12:38:49.168Z"
"escooccupation","68934cb30f3f20b5b2edde22","optional","68934ca60f3f20b5b2eda27a","","","2025-08-06T12:38:49.169Z","2025-08-06T12:38:49.169Z"
"escooccupation","68934cb20f3f20b5b2edd6bf","optional","68934ca60f3f20b5b2eda27a","","","2025-08-06T12:38:49.169Z","2025-08-06T12:38:49.169Z"
"escooccupation","68934cb20f3f20b5b2edd6cd","optional","68934ca60f3f20b5b2eda27a","","","2025-08-06T12:38:49.169Z","2025-08-06T12:38:49.169Z"
"escooccupation","68934cb20f3f20b5b2edd670","optional","68934ca60f3f20b5b2eda27a","","","2025-08-06T12:38:49.169Z","2025-08-06T12:38:49.169Z"
"escooccupation","68934cb30f3f20b5b2edd996","optional","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.169Z","2025-08-06T12:38:49.169Z"
"escooccupation","68934cb30f3f20b5b2edd891","optional","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.169Z","2025-08-06T12:38:49.169Z"
"escooccupation","68934cb20f3f20b5b2edd6c5","optional","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.169Z","2025-08-06T12:38:49.169Z"
"escooccupation","68934cb30f3f20b5b2edd837","optional","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.169Z","2025-08-06T12:38:49.169Z"
"escooccupation","68934cb30f3f20b5b2edd84d","essential","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.169Z","2025-08-06T12:38:49.169Z"
"escooccupation","68934cb30f3f20b5b2edde2b","optional","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.169Z","2025-08-06T12:38:49.169Z"
"escooccupation","68934cb30f3f20b5b2edd9b0","optional","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.169Z","2025-08-06T12:38:49.169Z"
"escooccupation","68934cb20f3f20b5b2edd6c0","optional","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.169Z","2025-08-06T12:38:49.169Z"
"escooccupation","68934cb30f3f20b5b2edd7f3","optional","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.169Z","2025-08-06T12:38:49.169Z"
"escooccupation","68934cb30f3f20b5b2edd85d","optional","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.169Z","2025-08-06T12:38:49.169Z"
"escooccupation","68934cb30f3f20b5b2edd975","optional","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.169Z","2025-08-06T12:38:49.169Z"
"escooccupation","68934cb30f3f20b5b2edd9a7","optional","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.169Z","2025-08-06T12:38:49.169Z"
"escooccupation","68934cb30f3f20b5b2edd851","optional","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.169Z","2025-08-06T12:38:49.169Z"
"escooccupation","68934cb30f3f20b5b2edd883","optional","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.169Z","2025-08-06T12:38:49.169Z"
"escooccupation","68934cb20f3f20b5b2edd6c6","optional","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.169Z","2025-08-06T12:38:49.169Z"
"escooccupation","68934cb30f3f20b5b2edda09","optional","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.169Z","2025-08-06T12:38:49.169Z"
"escooccupation","68934cb30f3f20b5b2eddb95","essential","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.169Z","2025-08-06T12:38:49.169Z"
"escooccupation","68934cb30f3f20b5b2edd973","optional","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.169Z","2025-08-06T12:38:49.169Z"
"escooccupation","68934cb30f3f20b5b2edd84c","optional","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.169Z","2025-08-06T12:38:49.169Z"
"escooccupation","68934cb30f3f20b5b2edd822","essential","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.169Z","2025-08-06T12:38:49.169Z"
"escooccupation","68934cb20f3f20b5b2edd6c9","optional","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.169Z","2025-08-06T12:38:49.169Z"
"escooccupation","68934cb20f3f20b5b2edd674","optional","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.169Z","2025-08-06T12:38:49.169Z"
"escooccupation","68934cb30f3f20b5b2edd7f0","optional","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.169Z","2025-08-06T12:38:49.169Z"
"escooccupation","68934cb20f3f20b5b2edd65a","optional","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.169Z","2025-08-06T12:38:49.169Z"
"escooccupation","68934cb20f3f20b5b2edd4c7","optional","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.169Z","2025-08-06T12:38:49.169Z"
"escooccupation","68934cb30f3f20b5b2edd7f2","optional","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.169Z","2025-08-06T12:38:49.169Z"
"escooccupation","68934cb20f3f20b5b2edd4e4","optional","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.169Z","2025-08-06T12:38:49.169Z"
"escooccupation","68934cb30f3f20b5b2edde17","optional","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.169Z","2025-08-06T12:38:49.169Z"
"escooccupation","68934cb20f3f20b5b2edd6cb","optional","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.169Z","2025-08-06T12:38:49.169Z"
"escooccupation","68934cb20f3f20b5b2edd579","optional","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.169Z","2025-08-06T12:38:49.169Z"
"escooccupation","68934cb30f3f20b5b2edd974","optional","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.170Z","2025-08-06T12:38:49.170Z"
"escooccupation","68934cb20f3f20b5b2edd576","essential","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.170Z","2025-08-06T12:38:49.170Z"
"escooccupation","68934cb30f3f20b5b2edd893","essential","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.170Z","2025-08-06T12:38:49.170Z"
"escooccupation","68934cb30f3f20b5b2edd880","optional","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.170Z","2025-08-06T12:38:49.170Z"
"escooccupation","68934cb20f3f20b5b2edd6cd","optional","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.170Z","2025-08-06T12:38:49.170Z"
"escooccupation","68934cb20f3f20b5b2edd6c4","optional","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.170Z","2025-08-06T12:38:49.170Z"
"escooccupation","68934cb20f3f20b5b2edd670","optional","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.170Z","2025-08-06T12:38:49.170Z"
"escooccupation","68934cb30f3f20b5b2edd85c","essential","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.170Z","2025-08-06T12:38:49.170Z"
"escooccupation","68934cb20f3f20b5b2edd575","optional","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.170Z","2025-08-06T12:38:49.170Z"
"escooccupation","68934cb30f3f20b5b2edd84f","optional","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.170Z","2025-08-06T12:38:49.170Z"
"escooccupation","68934cb30f3f20b5b2edd862","optional","68934ca60f3f20b5b2eda27b","","","2025-08-06T12:38:49.170Z","2025-08-06T12:38:49.170Z"
"escooccupation","68934cb20f3f20b5b2edd50b","essential","68934ca60f3f20b5b2eda27c","","","2025-08-06T12:38:49.170Z","2025-08-06T12:38:49.170Z"
"escooccupation","68934cb20f3f20b5b2edd500","optional","68934ca60f3f20b5b2eda27c","","","2025-08-06T12:38:49.170Z","2025-08-06T12:38:49.170Z"
"escooccupation","68934cb30f3f20b5b2eddef7","optional","68934ca60f3f20b5b2eda27c","","","2025-08-06T12:38:49.170Z","2025-08-06T12:38:49.170Z"
"escooccupation","68934cb30f3f20b5b2ede00e","essential","68934ca60f3f20b5b2eda27c","","","2025-08-06T12:38:49.170Z","2025-08-06T12:38:49.170Z"
"localoccupation","68934cb30f3f20b5b2ede05e","","68934ca60f3f20b5b2eda27c","low","2","2025-08-06T12:38:49.170Z","2025-08-06T12:38:49.170Z"
"localoccupation","68934cb30f3f20b5b2ede05b","","68934ca60f3f20b5b2eda27c","low","0.027","2025-08-06T12:38:49.170Z","2025-08-06T12:38:49.170Z"
"localoccupation","68934cb30f3f20b5b2ede084","","68934ca60f3f20b5b2eda27c","low","0.027","2025-08-06T12:38:49.170Z","2025-08-06T12:38:49.170Z"
"escooccupation","68934cb30f3f20b5b2edda35","essential","68934ca60f3f20b5b2eda27d","","","2025-08-06T12:38:49.170Z","2025-08-06T12:38:49.170Z"
"escooccupation","68934cb30f3f20b5b2eddd1c","essential","68934ca60f3f20b5b2eda27d","","","2025-08-06T12:38:49.170Z","2025-08-06T12:38:49.170Z"
"escooccupation","68934cb20f3f20b5b2edd695","essential","68934ca60f3f20b5b2eda27e","","","2025-08-06T12:38:49.170Z","2025-08-06T12:38:49.170Z"
"escooccupation","68934cb20f3f20b5b2edd613","optional","68934ca60f3f20b5b2eda27e","","","2025-08-06T12:38:49.170Z","2025-08-06T12:38:49.170Z"
"escooccupation","68934cb30f3f20b5b2eddfe0","essential","68934ca60f3f20b5b2eda27f","","","2025-08-06T12:38:49.170Z","2025-08-06T12:38:49.170Z"
"escooccupation","68934cb30f3f20b5b2eddc7c","essential","68934ca60f3f20b5b2eda27f","","","2025-08-06T12:38:49.170Z","2025-08-06T12:38:49.170Z"
"escooccupation","68934cb30f3f20b5b2edde95","essential","68934ca60f3f20b5b2eda27f","","","2025-08-06T12:38:49.170Z","2025-08-06T12:38:49.170Z"
"escooccupation","68934cb30f3f20b5b2edd782","essential","68934ca60f3f20b5b2eda27f","","","2025-08-06T12:38:49.170Z","2025-08-06T12:38:49.170Z"
"escooccupation","68934cb30f3f20b5b2eddfe4","essential","68934ca60f3f20b5b2eda27f","","","2025-08-06T12:38:49.170Z","2025-08-06T12:38:49.170Z"
"escooccupation","68934cb30f3f20b5b2eddc7a","essential","68934ca60f3f20b5b2eda27f","","","2025-08-06T12:38:49.170Z","2025-08-06T12:38:49.170Z"
"escooccupation","68934cb30f3f20b5b2edd777","optional","68934ca60f3f20b5b2eda27f","","","2025-08-06T12:38:49.170Z","2025-08-06T12:38:49.170Z"
"escooccupation","68934cb30f3f20b5b2eddc7b","essential","68934ca60f3f20b5b2eda27f","","","2025-08-06T12:38:49.170Z","2025-08-06T12:38:49.170Z"
"escooccupation","68934cb30f3f20b5b2eddfd9","essential","68934ca60f3f20b5b2eda27f","","","2025-08-06T12:38:49.170Z","2025-08-06T12:38:49.170Z"
"escooccupation","68934cb30f3f20b5b2eddfdb","essential","68934ca60f3f20b5b2eda27f","","","2025-08-06T12:38:49.170Z","2025-08-06T12:38:49.170Z"
"escooccupation","68934cb30f3f20b5b2eddc79","essential","68934ca60f3f20b5b2eda27f","","","2025-08-06T12:38:49.170Z","2025-08-06T12:38:49.170Z"
"escooccupation","68934cb30f3f20b5b2eddc7d","essential","68934ca60f3f20b5b2eda27f","","","2025-08-06T12:38:49.170Z","2025-08-06T12:38:49.170Z"
"escooccupation","68934cb30f3f20b5b2eddfe6","essential","68934ca60f3f20b5b2eda27f","","","2025-08-06T12:38:49.171Z","2025-08-06T12:38:49.171Z"
"escooccupation","68934cb30f3f20b5b2eddfde","essential","68934ca60f3f20b5b2eda27f","","","2025-08-06T12:38:49.171Z","2025-08-06T12:38:49.171Z"
"escooccupation","68934cb20f3f20b5b2edd6b7","essential","68934ca60f3f20b5b2eda27f","","","2025-08-06T12:38:49.171Z","2025-08-06T12:38:49.171Z"
"escooccupation","68934cb20f3f20b5b2edd4be","optional","68934ca60f3f20b5b2eda280","","","2025-08-06T12:38:49.171Z","2025-08-06T12:38:49.171Z"
"escooccupation","68934cb20f3f20b5b2edd4bd","optional","68934ca60f3f20b5b2eda280","","","2025-08-06T12:38:49.171Z","2025-08-06T12:38:49.171Z"
"escooccupation","68934cb30f3f20b5b2eddb3c","essential","68934ca60f3f20b5b2eda280","","","2025-08-06T12:38:49.171Z","2025-08-06T12:38:49.171Z"
"escooccupation","68934cb30f3f20b5b2edd7d1","essential","68934ca60f3f20b5b2eda280","","","2025-08-06T12:38:49.171Z","2025-08-06T12:38:49.171Z"
"escooccupation","68934cb30f3f20b5b2eddc06","essential","68934ca60f3f20b5b2eda280","","","2025-08-06T12:38:49.171Z","2025-08-06T12:38:49.171Z"
"escooccupation","68934cb30f3f20b5b2eddb3d","optional","68934ca60f3f20b5b2eda280","","","2025-08-06T12:38:49.171Z","2025-08-06T12:38:49.171Z"
"escooccupation","68934cb20f3f20b5b2edd5cb","essential","68934ca60f3f20b5b2eda281","","","2025-08-06T12:38:49.171Z","2025-08-06T12:38:49.171Z"
"escooccupation","68934cb30f3f20b5b2eddb5c","optional","68934ca60f3f20b5b2eda282","","","2025-08-06T12:38:49.171Z","2025-08-06T12:38:49.171Z"
"escooccupation","68934cb30f3f20b5b2eddb64","essential","68934ca60f3f20b5b2eda282","","","2025-08-06T12:38:49.171Z","2025-08-06T12:38:49.171Z"
"escooccupation","68934cb30f3f20b5b2eddcd6","optional","68934ca60f3f20b5b2eda282","","","2025-08-06T12:38:49.171Z","2025-08-06T12:38:49.171Z"
"localoccupation","68934cb30f3f20b5b2ede077","","68934ca60f3f20b5b2eda282","low","5","2025-08-06T12:38:49.171Z","2025-08-06T12:38:49.171Z"
"localoccupation","68934cb30f3f20b5b2ede076","","68934ca60f3f20b5b2eda282","low","4","2025-08-06T12:38:49.171Z","2025-08-06T12:38:49.171Z"
"localoccupation","68934cb30f3f20b5b2ede07d","","68934ca60f3f20b5b2eda282","medium","5","2025-08-06T12:38:49.171Z","2025-08-06T12:38:49.171Z"
"localoccupation","68934cb30f3f20b5b2ede075","","68934ca60f3f20b5b2eda282","medium","0.049","2025-08-06T12:38:49.171Z","2025-08-06T12:38:49.171Z"
"localoccupation","68934cb30f3f20b5b2ede07c","","68934ca60f3f20b5b2eda282","low","0.139","2025-08-06T12:38:49.171Z","2025-08-06T12:38:49.171Z"
"localoccupation","68934cb30f3f20b5b2ede08a","","68934ca60f3f20b5b2eda282","medium","0.049","2025-08-06T12:38:49.171Z","2025-08-06T12:38:49.171Z"
"localoccupation","68934cb30f3f20b5b2ede08b","","68934ca60f3f20b5b2eda282","low","0.139","2025-08-06T12:38:49.171Z","2025-08-06T12:38:49.171Z"
"escooccupation","68934cb30f3f20b5b2edd8d1","optional","68934ca60f3f20b5b2eda283","","","2025-08-06T12:38:49.171Z","2025-08-06T12:38:49.171Z"
"escooccupation","68934cb30f3f20b5b2edd8d2","essential","68934ca60f3f20b5b2eda283","","","2025-08-06T12:38:49.171Z","2025-08-06T12:38:49.171Z"
"escooccupation","68934cb30f3f20b5b2eddb40","optional","68934ca60f3f20b5b2eda283","","","2025-08-06T12:38:49.171Z","2025-08-06T12:38:49.171Z"
"escooccupation","68934cb20f3f20b5b2edd59b","optional","68934ca60f3f20b5b2eda283","","","2025-08-06T12:38:49.171Z","2025-08-06T12:38:49.171Z"
"escooccupation","68934cb20f3f20b5b2edd4c8","essential","68934ca60f3f20b5b2eda283","","","2025-08-06T12:38:49.171Z","2025-08-06T12:38:49.171Z"
"escooccupation","68934cb30f3f20b5b2edd800","optional","68934ca60f3f20b5b2eda283","","","2025-08-06T12:38:49.171Z","2025-08-06T12:38:49.171Z"
"escooccupation","68934cb20f3f20b5b2edd4c3","optional","68934ca60f3f20b5b2eda283","","","2025-08-06T12:38:49.171Z","2025-08-06T12:38:49.171Z"
"escooccupation","68934cb20f3f20b5b2edd5a3","essential","68934ca60f3f20b5b2eda284","","","2025-08-06T12:38:49.171Z","2025-08-06T12:38:49.171Z"
"escooccupation","68934cb30f3f20b5b2edd8ae","essential","68934ca60f3f20b5b2eda284","","","2025-08-06T12:38:49.171Z","2025-08-06T12:38:49.171Z"
"escooccupation","68934cb30f3f20b5b2eddc23","optional","68934ca60f3f20b5b2eda284","","","2025-08-06T12:38:49.171Z","2025-08-06T12:38:49.171Z"
"escooccupation","68934cb30f3f20b5b2edd8af","essential","68934ca60f3f20b5b2eda284","","","2025-08-06T12:38:49.171Z","2025-08-06T12:38:49.171Z"
"escooccupation","68934cb20f3f20b5b2edd66d","optional","68934ca60f3f20b5b2eda285","","","2025-08-06T12:38:49.171Z","2025-08-06T12:38:49.171Z"
